régionCNC;N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2022;entrées 2021;évolution entrées;tranche d'entrées;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude;geolocalisation
1;612;UGC CINE CITE MAILLOT;ILE-DE-FRANCE;PALAIS CONGRES PL PORTE MAILLOT;75117;Paris 17e Arrondissement;167765.0;75;00851;Paris;10949158.0;01-Paris;12.0;1142.0;53.0;15137.0;177435.0;62847.0;182.32851210081628;De 150 à 200 000 entrées;UGC;NON;NON;;FIXE;OUI;C;278.0;191.0;153.0;59.91891174593853;23.962821374321678;10.868423578838;5.249843300901796;148.0;36.87652111061544;48.878512;2.282965;48.878512, 2.282965
1;751;ST ANDRE DES ARTS;ILE-DE-FRANCE;30 RUE ST ANDRE DES ARTS;75106;Paris 6e Arrondissement;40452.0;75;00851;Paris;10949158.0;01-Paris;3.0;510.0;53.0;4905.0;48614.0;24299.0;100.06584633112472;De 40 à 50 000 entrées;;OUI;A;RDPR;FIXE;NON;C;267.0;122.0;61.0;73.87181093517098;7.770408934782139;12.52079237864812;5.836987751398761;181.0;81.03086993152017;48.853361;2.34211;48.853361, 2.34211
1;801;MK2 PARNASSE;ILE-DE-FRANCE;11 RUE JULES CHAPLAIN;75106;Paris 6e Arrondissement;40452.0;75;00851;Paris;10949158.0;01-Paris;3.0;250.0;53.0;6175.0;60473.0;36575.0;65.3397129186603;De 50 à 80 000 entrées;MK2;OUI;A;RDJPPR;FIXE;NON;C;202.0;134.0;6.0;66.19428417181226;9.216519890677194;13.010763572561327;11.578432364949219;160.0;81.24304079360259;48.842813;2.330525;48.842813, 2.330525
1;883;CHRISTINE CINEMA CLUB;ILE-DE-FRANCE;4 RUE CHRISTINE;75106;Paris 6e Arrondissement;40452.0;75;00851;Paris;10949158.0;01-Paris;2.0;234.0;53.0;3114.0;61236.0;29425.0;108.1087510620221;De 50 à 80 000 entrées;;OUI;A;PR;FIXE;NON;C;385.0;11.0;1.0;18.41559310690982;48.452400870001675;24.130834866990128;9.001171156098376;320.0;91.29496402877699;48.854455;2.340132;48.854455, 2.340132
1;891;LE SILENCIO DES PRES;ILE-DE-FRANCE;22 RUE GUILLAUME APOLLINAIRE;75106;Paris 6e Arrondissement;40452.0;75;00851;Paris;10949158.0;01-Paris;1.0;208.0;2.0;4.0;313.0;1568.0;-80.03826530612244;Moins de 2000 entrées;;NON;NON;;FIXE;NON;C;4.0;2.0;0.0;92.97124600638978;0.0;7.0287539936102235;0.0;4.0;100.0;48.85467;2.333052;48.85467, 2.333052
1;3741;STUDIO 28;ILE-DE-FRANCE;10 RUE THOLOZE;75118;Paris 18e Arrondissement;191911.0;75;00851;Paris;10949158.0;01-Paris;1.0;172.0;49.0;1326.0;42082.0;24213.0;73.79919877751621;De 40 à 50 000 entrées;;NON;NON;;FIXE;NON;C;176.0;142.0;1.0;61.13406795224977;13.812366085093359;15.01122334455668;10.042342618100193;129.0;79.24446485052545;48.886142;2.335342;48.886142, 2.335342
1;4731;MK2 QUAI DE SEINE;ILE-DE-FRANCE;14 QUAI DE LA SEINE;75119;Paris 19e Arrondissement;184156.0;75;00851;Paris;10949158.0;01-Paris;6.0;992.0;53.0;12424.0;319039.0;198514.0;60.71360206333054;De 300 à 450 000 entrées;MK2;OUI;A;RDJP;FIXE;NON;C;230.0;162.0;126.0;70.79251216036948;8.255949163923418;10.558312451890794;10.393226223816308;177.0;92.00510981182136;48.885073;2.371493;48.885073, 2.371493
1;5691;MK2 GAMBETTA;ILE-DE-FRANCE;6 RUE BELGRAND;75120;Paris 20e Arrondissement;193044.0;75;00851;Paris;10949158.0;01-Paris;6.0;1140.0;53.0;11911.0;277974.0;190956.0;45.56966002639351;De 200 à 300 000 entrées;MK2;NON;NON;;FIXE;NON;C;252.0;141.0;107.0;56.15803173687686;23.422452588202262;13.570891926144599;6.848623748776286;167.0;70.61606878599996;48.864763;2.399555;48.864763, 2.399555
1;8331;UGC DANTON;ILE-DE-FRANCE;99 BD ST GERMAIN;75106;Paris 6e Arrondissement;40452.0;75;00851;Paris;10949158.0;01-Paris;4.0;612.0;53.0;8451.0;155081.0;99447.0;55.943366818506334;De 150 à 200 000 entrées;UGC;NON;NON;;FIXE;NON;C;124.0;117.0;61.0;69.19238165003205;13.4622679765066;12.541368529831127;4.803981843630227;71.0;58.73677188117258;48.852138;2.338995;48.852138, 2.338995
1;8353;UGC ODEON;ILE-DE-FRANCE;124 BD ST GERMAIN;75106;Paris 6e Arrondissement;40452.0;75;00851;Paris;10949158.0;01-Paris;5.0;641.0;53.0;10610.0;172541.0;107689.0;60.22156394803555;De 150 à 200 000 entrées;UGC;NON;NON;;FIXE;NON;C;177.0;135.0;91.0;63.23311976343026;17.219725741454788;13.081494796045575;6.465659699069376;108.0;55.58461137042299;48.852353;2.339834;48.852353, 2.339834
1;8621;LES FAUVETTES;ILE-DE-FRANCE;58 AVENUE DES GOBELINS;75113;Paris 13e Arrondissement;179013.0;75;00851;Paris;10949158.0;01-Paris;5.0;645.0;53.0;9471.0;104284.0;75716.0;37.730466480004225;De 100 à 150 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;NON;C;283.0;83.0;52.0;40.01842440930534;41.65738697333523;13.271648680933772;5.0525399364256645;164.0;42.35994411937398;48.833574;2.353775;48.833574, 2.353775
1;9803;LES 7 BATIGNOLLES CINEMOVIDA;ILE-DE-FRANCE;ALLEE COLETTE HEILBRONNER;75117;Paris 17e Arrondissement;167765.0;75;00851;Paris;10949158.0;01-Paris;7.0;1151.0;53.0;13310.0;136069.0;93497.0;45.53301175438784;De 100 à 150 000 entrées;FONT;NON;NON;;FIXE;NON;C;242.0;138.0;117.0;39.80983974209223;39.65176221401984;14.761949259449612;5.776448784438318;125.0;32.1255587222975;48.893315;2.311503;48.893315, 2.311503
2;10992;PANDORA;ILE-DE-FRANCE;6 ALLEE SIMONE SIGNORET;78005;Achères;21812.0;78;00851;Paris;10949158.0;03-Grande couronne;3.0;257.0;50.0;4503.0;60322.0;37686.0;60.0647455288436;De 50 à 80 000 entrées;;OUI;C;RDJP;FIXE;NON;B;265.0;186.0;79.0;71.89876642043593;10.294385211600742;12.046504857901823;5.760343510061497;209.0;74.91721553073032;48.960956;2.067774;48.960956, 2.067774
2;22636;MEGARAMA;ILE-DE-FRANCE;8 AVENUE SALVADOR ALLENDE;94003;Arcueil;21962.0;94;00851;Paris;10949158.0;02-Petite Couronne;6.0;781.0;53.0;9960.0;151742.0;102911.0;47.4497381232327;De 150 à 200 000 entrées;MEGARAMA;NON;NON;;FIXE;NON;B;169.0;131.0;122.0;21.98342093288577;60.6171317026847;11.46356100424039;5.935886360189136;16.0;2.099751379940252;48.810228;2.328168;48.810228, 2.328168
2;28264;STUDIO;ILE-DE-FRANCE;2 RUE EDOUARD POISSON;93001;Aubervilliers;89559.0;93;00851;Paris;10949158.0;02-Petite Couronne;1.0;127.0;49.0;1246.0;27642.0;13653.0;102.46099758294882;De 20 à 30 000 entrées;;OUI;C;JPPR;FIXE;NON;B;295.0;190.0;6.0;62.488975127888516;20.043217498677016;8.863997177632738;8.603810195801728;212.0;73.98130181689892;48.910534;2.384966;48.910534, 2.384966
2;30164;THEATRE ET CINEMA JACQUES PREVERT;ILE-DE-FRANCE;134 RUE ANATOLE FRANCE;93005;Aulnay-sous-Bois;86873.0;93;00851;Paris;10949158.0;02-Petite Couronne;2.0;789.0;48.0;1156.0;22231.0;11153.0;99.32753519232493;De 20 à 30 000 entrées;;OUI;C;JP;FIXE;NON;B;323.0;253.0;10.0;58.824995016942395;24.810643811042453;9.861470998604743;6.502890173410404;198.0;56.21387283236994;48.940586;2.496291;48.940586, 2.496291
2;36013;LE CIN'HOCHE;ILE-DE-FRANCE;6 RUE HOCHE;93006;Bagnolet;38571.0;93;00851;Paris;10949158.0;02-Petite Couronne;2.0;288.0;49.0;2064.0;31919.0;17239.0;85.15575149370613;De 30 à 40 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;249.0;166.0;26.0;64.83696244865317;16.794503616998075;7.706568759315132;10.661965175033625;199.0;83.04918390344977;48.869237;2.417029;48.869237, 2.417029
2;37350;CINE TOILE;ILE-DE-FRANCE;2 RUE DES COLOMBES;91045;Ballancourt-sur-Essonne;7812.0;91;91402;Ballancourt-sur-Essonne;35751.0;03-Grande couronne;1.0;189.0;44.0;475.0;5652.0;5624.0;0.4978662873399653;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;C;103.0;91.0;24.0;55.86307356154406;39.53022578295703;4.388201019664968;0.21849963583394028;27.0;20.975965040058266;48.528643;2.388787;48.528643, 2.388787
2;61504;SALLE ANDRE MALRAUX;ILE-DE-FRANCE;25 COURS DE LA REPUBLIQUE;93010;Bondy;53509.0;93;00851;Paris;10949158.0;02-Petite Couronne;1.0;324.0;49.0;1337.0;28191.0;18071.0;56.00132809473743;De 20 à 30 000 entrées;;OUI;C;JP;FIXE;NON;B;253.0;169.0;7.0;50.8135620391151;34.133536389868546;8.38810516191087;6.664796409105482;145.0;45.4833279897403;48.901598;2.480089;48.901598, 2.480089
2;68212;AUDITORIUM DU CONSERVATOIRE;ILE-DE-FRANCE;11 BD CARNOT;92014;Bourg-la-Reine;21291.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;177.0;21.0;30.0;1059.0;383.0;176.50130548302872;Moins de 2000 entrées;;NON;NON;;FIXE;NON;B;29.0;9.0;0.0;69.95121951219512;17.65853658536585;6.829268292682928;5.560975609756098;18.0;63.80487804878049;48.778884;2.317531;48.778884, 2.317531
2;74662;LES 4 VENTS;ILE-DE-FRANCE;80 RUE DU GENERAL LECLERC;77053;Brie-Comte-Robert;19447.0;77;77306;Brie-Comte-Robert;19447.0;03-Grande couronne;1.0;168.0;51.0;922.0;20328.0;10261.0;98.10934606763473;De 20 à 30 000 entrées;;OUI;E;JPPR;FIXE;NON;I;271.0;208.0;2.0;63.11787072243346;18.95079076431366;11.423375764589188;6.507962748663691;149.0;41.37322973494241;48.696652;2.607228;48.696652, 2.607228
2;105652;REX;ILE-DE-FRANCE;364 AVE DE LA DIVISION LECLERC;92019;Châtenay-Malabry;34748.0;92;00851;Paris;10949158.0;02-Petite Couronne;2.0;551.0;49.0;2596.0;40372.0;24420.0;65.32350532350533;De 40 à 50 000 entrées;;OUI;C;RDJP;FIXE;NON;B;247.0;169.0;87.0;53.75320786997434;27.560949529512403;13.438301967493585;5.247540633019675;166.0;49.20605218135158;48.765842;2.259825;48.765842, 2.259825
2;110372;STUDIO 31;ILE-DE-FRANCE;31 PLACE D'ARIANE;77111;Chessy;6780.0;77;00851;Paris;10949158.0;03-Grande couronne;2.0;216.0;51.0;3478.0;48738.0;28990.0;68.12004139358399;De 40 à 50 000 entrées;;OUI;C;;FIXE;NON;B;219.0;146.0;35.0;16.10951859033808;63.09754658123261;13.94064581401231;6.852289014416997;92.0;12.574825056909198;48.856412;2.773682;48.856412, 2.773682
2;111583;FRANCOIS TRUFFAUT;ILE-DE-FRANCE;2 RUE DE L ECOLE;91161;Chilly-Mazarin;20050.0;91;00851;Paris;10949158.0;03-Grande couronne;2.0;409.0;53.0;2951.0;41110.0;24560.0;67.38599348534203;De 40 à 50 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;453.0;272.0;39.0;57.26997789926719;20.236710480400138;15.141909968593694;7.351401651738978;331.0;58.796673258113294;48.703333;2.314917;48.703333, 2.314917
2;113523;CINEMA JEANNE MOREAU;ILE-DE-FRANCE;22 RUE PAUL VAILLANT COUTURIER;92023;Clamart;53740.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;176.0;47.0;1004.0;21872.0;9894.0;121.06327066909239;De 20 à 30 000 entrées;;OUI;C;;FIXE;NON;B;187.0;135.0;23.0;74.46348840558836;11.77204858610591;7.215900907388736;6.548562100916991;139.0;68.33261318354218;48.802513;2.263801;48.802513, 2.263801
2;114032;ESPACE PHILIPPE NOIRET;ILE-DE-FRANCE;PLACE CHARLES DE GAULLE;78165;Les Clayes-sous-Bois;17624.0;78;00851;Paris;10949158.0;03-Grande couronne;2.0;313.0;53.0;2129.0;42417.0;24414.0;73.74047677562055;De 40 à 50 000 entrées;;OUI;C;JP;FIXE;NON;B;246.0;162.0;14.0;59.81355565700007;25.33096273515773;11.28516854472502;3.570313063117177;129.0;35.64787006559189;48.821274;1.987156;48.821274, 1.987156
2;115104;CINEMA RUTEBEUF;ILE-DE-FRANCE;16-18  ALLEES LEON-GAMBETTA;92024;Clichy;63166.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;549.0;48.0;1084.0;17172.0;;;De 10 à 20 000 entrées;;OUI;C;;FIXE;NON;B;221.0;171.0;7.0;60.29967262654243;20.50491060186351;9.267187106522288;9.92822966507177;146.0;59.97859481238983;48.90196;2.309342;48.90196, 2.309342
2;117921;LA COUPOLE;ILE-DE-FRANCE;RUE JEAN FRANCOIS MILLET;77122;Combs-la-Ville;21801.0;77;00851;Paris;10949158.0;03-Grande couronne;1.0;236.0;41.0;450.0;11160.0;5536.0;101.58959537572257;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;136.0;98.0;2.0;56.14362578236521;26.561985286043704;13.593938728450642;3.7004502031404414;57.0;49.61018996376414;48.659579;2.566711;48.659579, 2.566711
2;120963;THEATRE DU CORMIER;ILE-DE-FRANCE;123 RUE DE SAINT-GERMAIN;95176;Cormeilles-en-Parisis;26297.0;95;00851;Paris;10949158.0;03-Grande couronne;1.0;307.0;40.0;196.0;8623.0;3323.0;159.49443274149866;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;B;171.0;120.0;1.0;49.205972979379;28.99976297700877;9.208343209291302;12.58592083432093;83.0;42.91301256221853;48.959824;2.189151;48.959824, 2.189151
2;128541;CINEMA DU PALAIS;ILE-DE-FRANCE;40 ALLEE PARMENTIER;94028;Créteil;92984.0;94;00851;Paris;10949158.0;02-Petite Couronne;3.0;490.0;6.0;430.0;5746.0;36917.0;-84.43535498550803;De 5 à 10 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;48.0;15.0;9.0;77.90546802594996;9.527340129749769;10.658016682113068;1.9091751621872104;42.0;93.56811862835958;48.786063;2.444158;48.786063, 2.444158
2;147084;CENTRE DES ARTS;ILE-DE-FRANCE;12-16, RUE DE LA LIBERATION;95210;Enghien-les-Bains;11574.0;95;00851;Paris;10949158.0;03-Grande couronne;1.0;320.0;46.0;389.0;14469.0;5818.0;148.69370917841184;De 10 à 20 000 entrées;;OUI;C;JPPR;FIXE;NON;B;138.0;49.0;3.0;41.322474306767496;34.506496024820635;8.580570098894706;15.590459569517161;109.0;80.7155322862129;48.971934;2.305204;48.971934, 2.305204
2;148321;SALLE SERGE GAINSBOURG;ILE-DE-FRANCE;RUE DU GENERAL JULIEN;93031;Épinay-sur-Seine;54569.0;93;00851;Paris;10949158.0;02-Petite Couronne;1.0;180.0;22.0;69.0;3654.0;2006.0;82.15353938185443;De 2 à 5 000 entrées;;NON;NON;;FIXE;NON;B;14.0;0.0;0.0;47.632963179427236;46.52250146113384;3.0391583869082406;2.805376972530684;14.0;100.0;48.95411;2.312115;48.95411, 2.312115
2;164112;LE KOSMOS;ILE-DE-FRANCE;243TER AVENUE DE LA REPUBLIQUE;94033;Fontenay-sous-Bois;51807.0;94;00851;Paris;10949158.0;02-Petite Couronne;1.0;190.0;51.0;1021.0;29770.0;16404.0;81.48012679834187;De 20 à 30 000 entrées;;OUI;C;JP;FIXE;NON;B;194.0;130.0;5.0;63.64300446888965;15.8903403231351;11.971467858370573;8.495187349604675;163.0;80.59900309384668;48.852329;2.461111;48.852329, 2.461111
2;168193;CINE HENRI LANGLOIS;ILE-DE-FRANCE;32 BIS RUE DE LA STATION;95252;Franconville;37494.0;95;00851;Paris;10949158.0;03-Grande couronne;2.0;518.0;53.0;3181.0;39193.0;15542.0;152.17475228413332;De 30 à 40 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;324.0;227.0;39.0;52.01935867319503;27.80969631788979;14.70862932669176;5.462315682223417;199.0;37.913565222313416;48.988437;2.232576;48.988437, 2.232576
2;169572;M J C;ILE-DE-FRANCE;2 AV DU PARC DES SPORTS;94034;Fresnes;28679.0;94;00851;Paris;10949158.0;02-Petite Couronne;1.0;158.0;41.0;285.0;11779.0;5850.0;101.35042735042737;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;46.0;17.0;2.0;30.503833515881706;36.88389923329682;28.1078860898138;4.504381161007667;25.0;57.91347207009858;48.752796;2.313077;48.752796, 2.313077
2;173332;JACQUES BREL A;ILE-DE-FRANCE;PLACE DE L'HOTEL DE VILLE;95268;Garges-lès-Gonesse;43294.0;95;00851;Paris;10949158.0;03-Grande couronne;1.0;225.0;44.0;742.0;12659.0;5324.0;137.7723516153268;De 10 à 20 000 entrées;;OUI;C;JP;FIXE;NON;B;153.0;107.0;2.0;42.86441368078176;26.00773615635179;12.530537459283387;18.597312703583064;72.0;60.55578175895765;48.971945;2.399817;48.971945, 2.399817
2;179852;CINE THEATRE JACQUES PREVERT;ILE-DE-FRANCE;PLACE AIME-CESAIRE;95277;Gonesse;25950.0;95;00851;Paris;10949158.0;03-Grande couronne;1.0;223.0;50.0;1350.0;24033.0;13633.0;76.285483752659;De 20 à 30 000 entrées;;OUI;C;JPPR;FIXE;NON;B;318.0;219.0;5.0;55.21287450143772;20.38308134681384;9.289490770800482;15.114553380947966;208.0;61.55736944624803;48.999982;2.428131;48.999982, 2.428131
2;204534;SALLE PIERRE ET JACQUES PREVERT;ILE-DE-FRANCE;RUE DE PARIS;94042;Joinville-le-Pont;19278.0;94;00851;Paris;10949158.0;02-Petite Couronne;1.0;300.0;44.0;223.0;11347.0;5086.0;123.10263468344473;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;140.0;113.0;0.0;67.63032733376853;11.769094469831204;17.355217756224935;3.245360440175324;62.0;37.536137275016316;48.816711;2.468136;48.816711, 2.468136
2;244715;LE CHAPLIN;ILE-DE-FRANCE;PLACE MENDES FRANCE;78361;Mantes-la-Jolie;44114.0;78;00851;Paris;10949158.0;03-Grande couronne;1.0;300.0;35.0;129.0;7936.0;3058.0;159.51602354480053;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;B;45.0;16.0;2.0;70.45542510643787;6.889433621468198;14.462649980647658;8.192491291446265;41.0;97.25196748806606;49.000101;1.683456;49.000101, 1.683456
2;252712;LES 2 SCENES;ILE-DE-FRANCE;PLACE HENRI DUNANT;78380;Maule;6182.0;78;78301;Maule;10771.0;03-Grande couronne;1.0;102.0;50.0;1405.0;22048.0;12608.0;74.8730964467005;De 20 à 30 000 entrées;;OUI;E;RDJPPR;FIXE;NON;C;246.0;213.0;1.0;67.92212874192917;16.303071805908825;10.071414595969477;5.703384856192526;149.0;45.01076110350225;48.916554;1.821165;48.916554, 1.821165
2;256983;CINEMA CONFLUENCES MENNECY;ILE-DE-FRANCE;ZAC MONTVRAIN II;91386;Mennecy;15914.0;91;00851;Paris;10949158.0;03-Grande couronne;3.0;324.0;53.0;4382.0;70123.0;41885.0;67.41793004655605;De 50 à 80 000 entrées;;OUI;C;;FIXE;NON;B;169.0;127.0;96.0;42.09974605799327;43.69869485619795;10.582885489871847;3.6186735959369276;59.0;10.309750191932912;48.564849;2.441479;48.564849, 2.441479
2;260904;ESPACE CULTUREL ROBERT-DOISNEAU;ILE-DE-FRANCE;16 AV DE LATTRE DE TASSIGNY;92048;Meudon;46517.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;268.0;48.0;473.0;10627.0;4487.0;136.8397593046579;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;187.0;137.0;0.0;72.78794402583422;16.620021528525296;6.27556512378902;4.316469321851453;108.0;51.09795479009688;48.7873;2.23254;48.7873, 2.23254
2;267481;CINEMA  11X20 14;ILE-DE-FRANCE;21 RUE DE LA CROIX-ROUGE;77298;Mons-en-Montois;455.0;77;00000;Zone rurale;14908533.0;03-Grande couronne;1.0;48.0;36.0;421.0;2125.0;1539.0;38.076673164392474;De 2 à 5 000 entrées;;OUI;E;RDJPPR;FIXE;NON;R;193.0;130.0;2.0;62.258823529411764;10.258823529411764;17.835294117647056;9.647058823529411;173.0;82.72941176470589;48.490092;3.148397;48.490092, 3.148397
2;272392;LE CYRANO;ILE-DE-FRANCE;114 AVENUE DE LA REPUBLIQUE;91421;Montgeron;24217.0;91;00851;Paris;10949158.0;03-Grande couronne;1.0;329.0;49.0;1201.0;32749.0;16417.0;99.48224401534995;De 30 à 40 000 entrées;;OUI;C;RDJP;FIXE;NON;B;216.0;162.0;3.0;64.36606969677378;15.452253184198616;13.716299217689274;6.465377901338333;167.0;75.85827891640267;48.703763;2.46109;48.703763, 2.46109
2;292377;LE BIJOU;ILE-DE-FRANCE;PLACE DE LA LIBERATION;93051;Noisy-le-Grand;69352.0;93;00851;Paris;10949158.0;02-Petite Couronne;3.0;416.0;53.0;5052.0;97234.0;60006.0;62.04046262040463;De 80 à 100 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;247.0;136.0;77.0;58.41499116885631;25.33812392635068;8.272241174905034;7.974643729887977;195.0;68.57322590791416;48.849023;2.552482;48.849023, 2.552482
2;302485;CINEPAL;ILE-DE-FRANCE;AVENUE DU 8 MAI 1945;91477;Palaiseau;35056.0;91;00851;Paris;10949158.0;03-Grande couronne;4.0;545.0;53.0;5501.0;118104.0;76354.0;54.679519082169904;De 100 à 150 000 entrées;;OUI;C;JP;FIXE;NON;B;260.0;169.0;80.0;40.135483536068385;42.5821466267541;11.797276486771754;5.485093350405759;158.0;26.458221583928847;48.71031;2.243459;48.71031, 2.243459
2;303445;CINEMA L'AVANT-SCENE;ILE-DE-FRANCE;1, RUE ALSACE-LORRAINE;91479;Paray-Vieille-Poste;7885.0;91;00851;Paris;10949158.0;03-Grande couronne;1.0;314.0;41.0;164.0;4923.0;2567.0;91.78028827425008;De 2 à 5 000 entrées;;NON;NON;;FIXE;NON;B;107.0;85.0;2.0;48.58729775416566;30.282540449166866;17.67688964018353;3.4532721564839415;49.0;37.88939869596716;48.712693;2.363281;48.712693, 2.363281
2;313013;UGC PLAISIR;ILE-DE-FRANCE;1170 AVENUE DE SAINT GERMAIN;78490;PLAISIR;31243.0;78;00851;Paris;10949158.0;03-Grande couronne;9.0;1279.0;53.0;15277.0;250552.0;142657.0;75.63246107797023;De 200 à 300 000 entrées;UGC;NON;NON;;FIXE;OUI;B;201.0;138.0;133.0;25.19683152180426;59.13973340363744;12.449418992494238;3.214016082064065;49.0;1.410076655441977;48.827362;1.966638;48.827362, 1.966638
2;314451;ESPACE PAUL VALERY;ILE-DE-FRANCE;72 ET 74 AVENUE ARDOUIN;94059;Le Plessis-Trévise;19733.0;94;00851;Paris;10949158.0;02-Petite Couronne;1.0;340.0;46.0;261.0;4359.0;3241.0;34.495526072199944;De 2 à 5 000 entrées;;NON;NON;;FIXE;NON;B;54.0;45.0;1.0;77.17366368433127;4.198210598761184;11.676990135352144;6.951135581555403;16.0;24.569855471438405;48.80535;2.578145;48.80535, 2.578145
2;317291;C2L POISSY;ILE-DE-FRANCE;18 RUE CHARLES DE GAULLE;78498;Poissy;40049.0;78;00851;Paris;10949158.0;03-Grande couronne;5.0;973.0;53.0;7519.0;93001.0;61212.0;51.932627589361566;De 80 à 100 000 entrées;UGC;NON;NON;;FIXE;NON;B;197.0;132.0;102.0;35.12106365021428;48.86499402628435;12.407791040522618;3.6061512829787463;70.0;6.054826652636656;48.92287;2.029616;48.92287, 2.029616
2;338332;CINOCHE;ILE-DE-FRANCE;ALLEE JEAN WIENER;91521;Ris-Orangis;29829.0;91;00851;Paris;10949158.0;03-Grande couronne;3.0;706.0;53.0;4172.0;53396.0;31580.0;69.08169727675744;De 50 à 80 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;303.0;211.0;88.0;55.39350631601554;23.838809816669595;15.3634393486792;5.404244518635663;211.0;64.50731173978407;48.65291;2.418053;48.65291, 2.418053
2;341321;LA GRANGE;ILE-DE-FRANCE;FERME DE L'AYAU;77390;Roissy-en-Brie;22747.0;77;00851;Paris;10949158.0;03-Grande couronne;1.0;192.0;53.0;676.0;12511.0;6912.0;81.00405092592592;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;157.0;129.0;1.0;35.428300993847614;42.830099384761006;18.28679602460956;3.4548035967818267;44.0;12.976810222432562;48.793178;2.648662;48.793178, 2.648662
2;356871;TRIANON;ILE-DE-FRANCE;3 BIS RUE MARGUERITE RENAUDIN;92071;Sceaux;20721.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;270.0;48.0;1166.0;49976.0;29483.0;69.50785198249838;De 40 à 50 000 entrées;;OUI;C;JPPR;FIXE;NON;B;242.0;158.0;8.0;63.33689839572193;14.701604278074868;13.674866310160427;8.286631016042781;190.0;75.4524064171123;48.777656;2.292628;48.777656, 2.292628
2;368403;SALLE PAUL ELUARD;ILE-DE-FRANCE;PLACE MARCEL POINTET;93072;Stains;39277.0;93;00851;Paris;10949158.0;02-Petite Couronne;1.0;699.0;29.0;167.0;9528.0;5474.0;74.0591888929485;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;B;80.0;60.0;1.0;32.24494165506905;36.923241622952574;25.372015844128036;5.459800877850337;20.0;22.128251793169895;48.951678;2.381372;48.951678, 2.381372
2;370073;ESPACE JEAN-MARIE POIRIER;ILE-DE-FRANCE;ESPLANADE DU 18 JUIN 1940;94071;Sucy-en-Brie;27318.0;94;00851;Paris;10949158.0;02-Petite Couronne;1.0;205.0;46.0;374.0;18300.0;7840.0;133.41836734693877;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;150.0;122.0;1.0;69.74296205630355;17.26438188494492;10.94859241126071;2.04406364749082;73.0;43.543451652386786;48.772452;2.512597;48.772452, 2.512597
2;379671;LES TROIS PIERROTS;ILE-DE-FRANCE;6-8 RUE DU MONT VALERIEN;92064;Saint-Cloud;30115.0;92;00851;Paris;10949158.0;02-Petite Couronne;2.0;466.0;30.0;844.0;17044.0;19156.0;-11.025266235122155;De 10 à 20 000 entrées;;OUI;C;;FIXE;NON;B;142.0;99.0;37.0;58.361753958587094;12.911084043848964;19.738124238733253;8.989037758830694;90.0;55.11571254567601;48.852362;2.216385;48.852362, 2.216385
2;386873;LES 4 PERRAY;ILE-DE-FRANCE;44-46 AVENUE GABRIEL PERI;91549;Sainte-Geneviève-des-Bois;36190.0;91;00851;Paris;10949158.0;03-Grande couronne;4.0;731.0;53.0;4686.0;50349.0;8766.0;474.36687200547567;De 50 à 80 000 entrées;;NON;NON;;FIXE;NON;B;231.0;182.0;103.0;40.72826306233609;45.515432721404075;9.152713334678232;4.603590881581602;87.0;8.367964494654025;48.647173;2.327732;48.647173, 2.327732
2;406812;CINES CARNE;ILE-DE-FRANCE;PLACE MARCEL CARNE;91570;Saint-Michel-sur-Orge;21441.0;91;00851;Paris;10949158.0;03-Grande couronne;3.0;496.0;50.0;2841.0;48190.0;32429.0;48.601560331801785;De 40 à 50 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;302.0;206.0;41.0;65.56178131821147;19.613402641823622;10.578545871869304;4.246270168095592;222.0;69.89356196134027;48.637713;2.320768;48.637713, 2.320768
